2212
0 duplicate normalized root spellings
2212 records written to verbdata_map.txt
WARNING: vals wrong length: ('kzmIla!', u'01', u'0598') => [u'kzmIl']
WARNING: vals wrong length: ('kzvelf!', u'01', u'0618') => [u'kzvel']
WARNING: vals wrong length: ('Kaca!', u'09', u'0067') => [u'Kac']
WARNING: vals wrong length: ('Kaja!', u'01', u'0264') => [u'Kaj']
WARNING: vals wrong length: ('Kaji!', u'01', u'0266') => [u'KaYj']
WARNING: vals wrong length: ('Kawa!', u'01', u'0346') => [u'Kaw']
WARNING: vals wrong length: ('Kawwa!', u'10', u'0127') => [u'Kaww']
WARNING: vals wrong length: ('Kaqa!', u'10', u'0065') => [u'Kaq']
WARNING: vals wrong length: ('Kaqi!', u'01', u'0317') => [u'KaRq']
WARNING: vals wrong length: ('Kaqi!', u'10', u'0066') => [u'KaRq']
WARNING: vals wrong length: ('Kada!', u'01', u'0052') => [u'Kad']
WARNING: vals wrong length: ('Kanu!', u'01', u'1020') => [u'Kan']
WARNING: vals wrong length: ('Karja!', u'01', u'0261') => [u'Karj']
WARNING: vals wrong length: ('Karda!', u'01', u'0062') => [u'Kard']
WARNING: vals wrong length: ('Karba!', u'01', u'0487') => [u'Karb']
WARNING: vals wrong length: ('Karva!', u'01', u'0665') => [u'Karv']
WARNING: vals wrong length: ('Kala!', u'01', u'0626') => [u'Kal']
WARNING: vals wrong length: ('Kava!', u'09', u'0068') => [u'Kav']
WARNING: vals wrong length: ('Kaza!', u'01', u'0782') => [u'Kaz']
WARNING: vals wrong length: ('KAdf!', u'01', u'0051') => [u'KAd']
WARNING: vals wrong length: ('Kiwa!', u'01', u'0339') => [u'Kiw']
WARNING: vals wrong length: ('Kida!', u'04', u'0066') => [u'Kid']
WARNING: vals wrong length: ('Kida!', u'06', u'0172') => [u'Kid']
WARNING: vals wrong length: ('Kida!', u'07', u'0012') => [u'Kid']
WARNING: vals wrong length: ('KuN', u'01', u'1104') => [u'Ku']
WARNING: vals wrong length: ('Kuju!', u'01', u'0227') => [u'Kuj']
WARNING: vals wrong length: ('Kuqa!', u'06', u'0119') => [u'Kuq']
WARNING: vals wrong length: ('Kuqi!', u'10', u'0072') => [u'KuRq']
WARNING: vals wrong length: ('Kura!', u'06', u'0068') => [u'Kur']
WARNING: vals wrong length: ('Kurda!', u'01', u'0022') => [u'Kurd']
WARNING: vals wrong length: ('Kewa', u'10', u'0413') => [u'Kewa']
WARNING: vals wrong length: ('Keqa!', u'10', u'0414') => [u'Keq']
WARNING: vals wrong length: ('Kelf!', u'01', u'0617') => [u'Kel']
WARNING: vals wrong length: ('Kevf!', u'01', u'0581') => [u'Kev']
WARNING: vals wrong length: ('KE', u'01', u'1060') => [u'KE']
WARNING: vals wrong length: ('Kowa', u'10', u'0415') => [u'Kowa']
WARNING: vals wrong length: ('Korf!', u'01', u'0633') => [u'Kor']
WARNING: vals wrong length: ('Kolf!', u'01', u'0632') => [u'Kol']
WARNING: vals wrong length: ('KyA', u'02', u'0055') => [u'KyA']
WARNING: vals wrong length: ('gaja!', u'01', u'0279') => [u'gaj']
WARNING: vals wrong length: ('gaja!', u'10', u'0149') => [u'gaj']
WARNING: vals wrong length: ('gaji!', u'01', u'0280') => [u'gaYj']
WARNING: vals wrong length: ('gaqa!', u'01', u'0886') => [u'gaq']
WARNING: vals wrong length: ('gaqi!', u'01', u'0068') => [u'gaRq']
WARNING: vals wrong length: ('gaqi!', u'01', u'0419') => [u'gaRq']
WARNING: vals wrong length: ('gaRa', u'10', u'0391') => [u'gaRa']
WARNING: vals wrong length: ('gada!', u'01', u'0054') => [u'gad']
WARNING: vals wrong length: ('gada', u'10', u'0399') => [u'gada']
WARNING: vals wrong length: ('ganDa!', u'10', u'0204') => [u'ganD']
WARNING: vals wrong length: ('gamx!', u'01', u'1137') => [u'gam']
WARNING: vals wrong length: ('garja!', u'01', u'0258') => [u'garj']
WARNING: vals wrong length: ('garja!', u'10', u'0177') => [u'garj']
WARNING: vals wrong length: ('garda!', u'01', u'0059') => [u'gard']
WARNING: vals wrong length: ('garda!', u'10', u'0178') => [u'gard']
WARNING: vals wrong length: ('garDa!', u'10', u'0179') => [u'garD']
WARNING: vals wrong length: ('garba!', u'01', u'0488') => [u'garb']
WARNING: vals wrong length: ('garva!', u'01', u'0666') => [u'garv']
WARNING: vals wrong length: ('garva', u'10', u'0449') => [u'garva']
WARNING: vals wrong length: ('garha!', u'01', u'0723') => [u'garh']
WARNING: vals wrong length: ('garha!', u'10', u'0383') => [u'garh']
WARNING: vals wrong length: ('gala!', u'01', u'0627') => [u'gal']
WARNING: vals wrong length: ('gala!', u'10', u'0223') => [u'gal']
WARNING: vals wrong length: ('galBa!', u'01', u'0457') => [u'galB']
WARNING: vals wrong length: ('galha!', u'01', u'0724') => [u'galh']
WARNING: vals wrong length: ('gaveza', u'10', u'0425') => [u'gaveza']
WARNING: vals wrong length: ('gA', u'03', u'0026') => [u'gA']
WARNING: vals wrong length: ('gAN', u'01', u'1101') => [u'gA']
WARNING: vals wrong length: ('gADf!', u'01', u'0004') => [u'gAD']
WARNING: vals wrong length: ('gAhU!', u'01', u'0736') => [u'gAh']
WARNING: vals wrong length: ('gu', u'06', u'0134') => [u'gu']
WARNING: vals wrong length: ('guN', u'01', u'1100') => [u'gu']
WARNING: vals wrong length: ('guN', u'01', u'1105') => [u'gu']
WARNING: vals wrong length: ('guja!', u'01', u'0230') => [u'guj']
WARNING: vals wrong length: ('guja!', u'06', u'0096') => [u'guj']
WARNING: vals wrong length: ('guji!', u'01', u'0231') => [u'guYj']
WARNING: vals wrong length: ('guWi!', u'10', u'0071') => [u'guRW']
WARNING: vals wrong length: ('guqa!', u'06', u'0097') => [u'guq']
WARNING: vals wrong length: ('guqi!', u'10', u'0069') => [u'guRq']
WARNING: vals wrong length: ('guRa', u'10', u'0436') => [u'guRa']
WARNING: vals wrong length: ('guda!', u'01', u'0024') => [u'gud']
WARNING: vals wrong length: ('guDa!', u'04', u'0014') => [u'guD']
WARNING: vals wrong length: ('guDa!', u'09', u'0053') => [u'guD']
WARNING: vals wrong length: ('gupa!', u'01', u'1125') => [u'gup']
WARNING: vals wrong length: ('gupa!', u'04', u'0147') => [u'gup']
WARNING: vals wrong length: ('gupa!', u'10', u'0302') => [u'gup']
WARNING: vals wrong length: ('gupU!', u'01', u'0461') => [u'gup']
WARNING: vals wrong length: ('guPa!', u'06', u'0042') => [u'guP']
WARNING: vals wrong length: ('gumPa!', u'06', u'0043') => [u'gumP']
WARNING: vals wrong length: ('gurI!', u'06', u'0131') => [u'gur']
WARNING: vals wrong length: ('gurda!', u'01', u'0023') => [u'gurd']
WARNING: vals wrong length: ('gurda!', u'10', u'0180') => [u'gurd']
WARNING: vals wrong length: ('gurvI!', u'01', u'0655') => [u'gurv']
WARNING: vals wrong length: ('guhU!', u'01', u'1043') => [u'guh']
WARNING: vals wrong length: ('gUra!', u'10', u'0217') => [u'gUr']
WARNING: vals wrong length: ('gUrI!', u'04', u'0049') => [u'gUr']
WARNING: vals wrong length: ('gf', u'01', u'1087') => [u'gf']
WARNING: vals wrong length: ('gfja!', u'01', u'0281') => [u'gfj']
WARNING: vals wrong length: ('gfji!', u'01', u'0282') => [u'gfYj']
WARNING: vals wrong length: ('gfDu!', u'04', u'0161') => [u'gfD']
WARNING: vals wrong length: ('gfha', u'10', u'0441') => [u'gfha']
WARNING: vals wrong length: ('gfhU!', u'01', u'0737') => [u'gfh']
WARNING: vals wrong length: ('gF', u'06', u'0146') => [u'gF']
WARNING: vals wrong length: ('gF', u'09', u'0033') => [u'gF']
WARNING: vals wrong length: ('gF', u'10', u'0231') => [u'gF']
WARNING: vals wrong length: ('gepf!', u'01', u'0427') => [u'gep']
WARNING: vals wrong length: ('gevf!', u'01', u'0575') => [u'gev']
WARNING: vals wrong length: ('gezf!', u'01', u'0698') => [u'gez']
WARNING: vals wrong length: ('gE', u'01', u'1065') => [u'gE']
WARNING: vals wrong length: ('goma', u'10', u'0417') => [u'goma']
WARNING: vals wrong length: ('gozwa!', u'01', u'0290') => [u'gozw']
WARNING: vals wrong length: ('graTi!', u'01', u'0036') => [u'granT']
WARNING: vals wrong length: ('granTa!', u'09', u'0049') => [u'granT']
WARNING: vals wrong length: ('granTa!', u'10', u'0362') => [u'granT']
WARNING: vals wrong length: ('granTa!', u'10', u'0375') => [u'granT']
WARNING: vals wrong length: ('grasa!', u'10', u'0279') => [u'gras']
WARNING: vals wrong length: ('grasu!', u'01', u'0717') => [u'gras']
WARNING: vals wrong length: ('graha!', u'09', u'0071') => [u'grah']
WARNING: vals wrong length: ('grAma', u'10', u'0434') => [u'grAma']
WARNING: vals wrong length: ('grucu!', u'01', u'0224') => [u'gruc']
WARNING: vals wrong length: ('glasu!', u'01', u'0718') => [u'glas']
WARNING: vals wrong length: ('glaha!', u'01', u'0738') => [u'glah']
WARNING: vals wrong length: ('glucu!', u'01', u'0225') => [u'gluc']
WARNING: vals wrong length: ('gluYca!', u'01', u'0228') => [u'gluYc']
WARNING: vals wrong length: ('glepf!', u'01', u'0424') => [u'glep']
WARNING: vals wrong length: ('glepf!', u'01', u'0428') => [u'glep']
WARNING: vals wrong length: ('glevf!', u'01', u'0576') => [u'glev']
WARNING: vals wrong length: ('glezf!', u'01', u'0699') => [u'glez']
WARNING: vals wrong length: ('glE', u'01', u'1051') => [u'glE']
WARNING: vals wrong length: ('GagGa!', u'01', u'0180') => [u'GagG']
WARNING: vals wrong length: ('GaGa!', u'01', u'0179') => [u'GaG']
WARNING: vals wrong length: ('Gawa!', u'01', u'0867') => [u'Gaw']
WARNING: vals wrong length: ('Gawa!', u'10', u'0248') => [u'Gaw']
WARNING: vals wrong length: ('Gawa!', u'10', u'0297') => [u'Gaw']
WARNING: vals wrong length: ('Gawi!', u'10', u'0298') => [u'GaRw']
WARNING: vals wrong length: ('Gawwa!', u'01', u'0292') => [u'Gaww']
WARNING: vals wrong length: ('Gawwa!', u'10', u'0125') => [u'Gaww']
WARNING: vals wrong length: ('Gaza!', u'01', u'0740') => [u'Gaz']
WARNING: vals wrong length: ('Gasx!', u'01', u'0812') => [u'Gas']
WARNING: vals wrong length: ('GiRi!', u'01', u'0502') => [u'GiRR']
WARNING: vals wrong length: ('GuN', u'01', u'0739') => [u'Gu']
WARNING: vals wrong length: ('Guwa!', u'01', u'0848') => [u'Guw']
WARNING: vals wrong length: ('Guwa!', u'06', u'0115') => [u'Guw']
WARNING: vals wrong length: ('GuRa!', u'01', u'0505') => [u'GuR']
WARNING: vals wrong length: ('GuRa!', u'06', u'0064') => [u'GuR']
WARNING: vals wrong length: ('GuRi!', u'01', u'0503') => [u'GuRR']
WARNING: vals wrong length: ('Gura!', u'06', u'0071') => [u'Gur']
WARNING: vals wrong length: ('Guzi!', u'01', u'1106') => [u'GuMz']
WARNING: vals wrong length: ('Guzi!r', u'01', u'0741') => [u'Guz']
WARNING: vals wrong length: ('Guzi!r', u'10', u'0251') => [u'Guz']
WARNING: vals wrong length: ('GUrI!', u'04', u'0050') => [u'GUr']
WARNING: vals wrong length: ('GUrRa!', u'01', u'0506') => [u'GUrR']
WARNING: vals wrong length: ('GUrRa!', u'06', u'0065') => [u'GUrR']
WARNING: vals wrong length: ('Gf', u'01', u'1088') => [u'Gf']
WARNING: vals wrong length: ('Gf', u'03', u'0015') => [u'Gf']
WARNING: vals wrong length: ('Gf', u'10', u'0152') => [u'Gf']
WARNING: vals wrong length: ('GfRi!', u'01', u'0504') => [u'GfRR']
WARNING: vals wrong length: ('GfRu!', u'08', u'0007') => [u'GfR']
WARNING: vals wrong length: ('Gfzu!', u'01', u'0805') => [u'Gfz']
WARNING: vals wrong length: ('GrA', u'01', u'1075') => [u'GrA']
WARNING: vals wrong length: ('NuN', u'01', u'1107') => [u'Nu']
WARNING: vals wrong length: ('caka!', u'01', u'0098') => [u'cak']
WARNING: vals wrong length: ('caka!', u'01', u'0892') => [u'cak']
WARNING: vals wrong length: ('cakAsf!', u'02', u'0069') => [u'cakAs']
WARNING: vals wrong length: ('cakka!', u'10', u'0084') => [u'cakk']
WARNING: vals wrong length: ('cakzi!N', u'02', u'0007') => [u'cakz']
WARNING: vals wrong length: ('caYcu!', u'01', u'0217') => [u'caYc']
WARNING: vals wrong length: ('cawa!', u'10', u'0246') => [u'caw']
WARNING: vals wrong length: ('cawe!', u'01', u'0331') => [u'caw']
WARNING: vals wrong length: ('caqi!', u'01', u'0312') => [u'caRq']
WARNING: vals wrong length: ('caqi!', u'10', u'0075') => [u'caRq']
WARNING: vals wrong length: ('caRa!', u'01', u'0905') => [u'caR']
WARNING: vals wrong length: ('cate!', u'01', u'1003') => [u'cat']
WARNING: vals wrong length: ('cadi!', u'01', u'0071') => [u'cand']
WARNING: vals wrong length: ('cade!', u'01', u'1004') => [u'cad']
WARNING: vals wrong length: ('cana!', u'01', u'0914') => [u'can']
WARNING: vals wrong length: ('cana!', u'10', u'0378') => [u'can']
WARNING: vals wrong length: ('capa!', u'01', u'0465') => [u'cap']
WARNING: vals wrong length: ('capa!', u'10', u'0121') => [u'cap']
WARNING: vals wrong length: ('capi!', u'10', u'0111') => [u'camp']
WARNING: vals wrong length: ('camu!', u'01', u'0540') => [u'cam']
WARNING: vals wrong length: ('camu!', u'05', u'0031') => [u'cam']
WARNING: vals wrong length: ('caya!', u'01', u'0550') => [u'cay']
WARNING: vals wrong length: ('cara!', u'01', u'0640') => [u'car']
WARNING: vals wrong length: ('cara!', u'10', u'0274') => [u'car']
WARNING: vals wrong length: ('carca!', u'01', u'0814') => [u'carc']
WARNING: vals wrong length: ('carca!', u'06', u'0019') => [u'carc']
WARNING: vals wrong length: ('carca!', u'10', u'0237') => [u'carc']
WARNING: vals wrong length: ('carba!', u'01', u'0491') => [u'carb']
WARNING: vals wrong length: ('carva!', u'01', u'0660') => [u'carv']
WARNING: vals wrong length: ('cala!', u'01', u'0966') => [u'cal']
WARNING: vals wrong length: ('cala!', u'06', u'0083') => [u'cal']
WARNING: vals wrong length: ('cala!', u'10', u'0097') => [u'cal']
WARNING: vals wrong length: ('caza!', u'01', u'1034') => [u'caz']
WARNING: vals wrong length: ('caha!', u'01', u'0830') => [u'cah']
WARNING: vals wrong length: ('caha!', u'10', u'0120') => [u'cah']
WARNING: vals wrong length: ('caha', u'10', u'0405') => [u'caha']
WARNING: vals wrong length: ('cAyf!', u'01', u'1023') => [u'cAy']
WARNING: vals wrong length: ('ci', u'10', u'0325') => [u'ci']
WARNING: vals wrong length: ('ciY', u'05', u'0005') => [u'ci']
WARNING: vals wrong length: ('ciY', u'10', u'0124') => [u'ci']
WARNING: vals wrong length: ('ciwa!', u'01', u'0353') => [u'ciw']
WARNING: vals wrong length: ('cita!', u'10', u'0192') => [u'cit']
WARNING: vals wrong length: ('citi!', u'10', u'0002') => [u'cint']
WARNING: vals wrong length: ('citI!', u'01', u'0039') => [u'cit']
WARNING: vals wrong length: ('citra', u'10', u'0459') => [u'citra']
WARNING: vals wrong length: ('ciri', u'05', u'0034') => [u'ciri']
WARNING: vals wrong length: ('cila!', u'06', u'0082') => [u'cil']
WARNING: vals wrong length: ('cilla!', u'01', u'0611') => [u'cill']
WARNING: vals wrong length: ('cIka!', u'10', u'0364') => [u'cIk']
WARNING: vals wrong length: ('cIbf!', u'01', u'1022') => [u'cIb']
WARNING: vals wrong length: ('cIBf!', u'01', u'0446') => [u'cIB']
WARNING: vals wrong length: ('cIva!', u'10', u'0305') => [u'cIv']
WARNING: vals wrong length: ('cIvf!', u'01', u'1021') => [u'cIv']
WARNING: vals wrong length: ('cukka!', u'10', u'0085') => [u'cukk']
WARNING: vals wrong length: ('cucya!', u'01', u'0591') => [u'cucy']
WARNING: vals wrong length: ('cuwa!', u'06', u'0104') => [u'cuw']
WARNING: vals wrong length: ('cuwa!', u'10', u'0103') => [u'cuw']
WARNING: vals wrong length: ('cuwi!', u'10', u'0164') => [u'cuRw']
WARNING: vals wrong length: ('cuwwa!', u'10', u'0036') => [u'cuww']
WARNING: vals wrong length: ('cuqa!', u'06', u'0126') => [u'cuq']
WARNING: vals wrong length: ('cuqi!', u'01', u'0368') => [u'cuRq']
WARNING: vals wrong length: ('cuqqa!', u'01', u'0402') => [u'cuqq']
WARNING: vals wrong length: ('cuda!', u'10', u'0081') => [u'cud']
WARNING: vals wrong length: ('cupa!', u'01', u'0469') => [u'cup']
WARNING: vals wrong length: ('cubi!', u'01', u'0495') => [u'cumb']
WARNING: vals wrong length: ('cubi!', u'10', u'0130') => [u'cumb']
WARNING: vals wrong length: ('cura!', u'10', u'0001') => [u'cur']
WARNING: vals wrong length: ('cula!', u'10', u'0091') => [u'cul']
WARNING: vals wrong length: ('culla!', u'01', u'0609') => [u'cull']
WARNING: vals wrong length: ('cUrI!', u'04', u'0053') => [u'cUr']
WARNING: vals wrong length: ('cUrRa!', u'10', u'0026') => [u'cUrR']
WARNING: vals wrong length: ('cUrRa!', u'10', u'0143') => [u'cUrR']
WARNING: vals wrong length: ('cUza!', u'01', u'0767') => [u'cUz']
WARNING: vals wrong length: ('cftI!', u'06', u'0049') => [u'cft']
WARNING: vals wrong length: ('cfpa!', u'10', u'0353') => [u'cfp']
WARNING: vals wrong length: ('celf!', u'01', u'0615') => [u'cel']
WARNING: vals wrong length: ('cezwa!', u'01', u'0289') => [u'cezw']
WARNING: vals wrong length: ('cyu', u'10', u'0275') => [u'cyu']
WARNING: vals wrong length: ('cyuN', u'01', u'1108') => [u'cyu']
WARNING: vals wrong length: ('cyuti!r', u'01', u'0040') => [u'cyut']
WARNING: vals wrong length: ('Caji!', u'10', u'0114') => [u'CaYj']
WARNING: vals wrong length: ('Cada!', u'10', u'0359') => [u'Cad']
WARNING: vals wrong length: ('Cada!', u'10', u'0370') => [u'Cad']
WARNING: vals wrong length: ('Cada', u'10', u'0481') => [u'Cada']
WARNING: vals wrong length: ('Cadi!', u'10', u'0062') => [u'Cand']
WARNING: vals wrong length: ('Camu!', u'01', u'0541') => [u'Cam']
WARNING: vals wrong length: ('Carda!', u'10', u'0078') => [u'Card']
WARNING: vals wrong length: ('Caza!', u'01', u'1035') => [u'Caz']
WARNING: vals wrong length: ('Cidi!r', u'07', u'0003') => [u'Cid']
WARNING: vals wrong length: ('Cidra', u'10', u'0469') => [u'Cidra']
WARNING: vals wrong length: ('Cuwa!', u'06', u'0105') => [u'Cuw']
WARNING: vals wrong length: ('Cuqa!', u'06', u'0120') => [u'Cuq']
WARNING: vals wrong length: ('Cupa!', u'06', u'0154') => [u'Cup']
WARNING: vals wrong length: ('Cura!', u'06', u'0099') => [u'Cur']
WARNING: vals wrong length: ('CfdI!', u'10', u'0352') => [u'Cfd']
WARNING: vals wrong length: ('Cfpa!', u'10', u'0354') => [u'Cfp']
WARNING: vals wrong length: ('Ceda', u'10', u'0480') => [u'Ceda']
WARNING: vals wrong length: ('Co', u'04', u'0041') => [u'Co']
WARNING: vals wrong length: ('jakza!', u'02', u'0066') => [u'jakz']
WARNING: vals wrong length: ('jaja!', u'01', u'0275') => [u'jaj']
WARNING: vals wrong length: ('jaji!', u'01', u'0276') => [u'jaYj']
WARNING: vals wrong length: ('jawa!', u'01', u'0342') => [u'jaw']
WARNING: vals wrong length: ('jana!', u'03', u'0025') => [u'jan']
WARNING: vals wrong length: ('janI!', u'04', u'0044') => [u'jan']
WARNING: vals wrong length: ('japa!', u'01', u'0463') => [u'jap']
WARNING: vals wrong length: ('jaBi!', u'10', u'0241') => [u'jamB']
WARNING: vals wrong length: ('jaBI!', u'01', u'0453') => [u'jaB']
WARNING: vals wrong length: ('jamu!', u'01', u'0542') => [u'jam']
WARNING: vals wrong length: ('jarja!', u'06', u'0018') => [u'jarj']
WARNING: vals wrong length: ('jartsa!', u'01', u'0813') => [u'jarts']
WARNING: vals wrong length: ('jala!', u'01', u'0967') => [u'jal']
WARNING: vals wrong length: ('jala!', u'10', u'0015') => [u'jal']
WARNING: vals wrong length: ('jalpa!', u'01', u'0464') => [u'jalp']
WARNING: vals wrong length: ('jaza!', u'01', u'0784') => [u'jaz']
WARNING: vals wrong length: ('jasi!', u'10', u'0182') => [u'jaMs']
WARNING: vals wrong length: ('jasu!', u'04', u'0108') => [u'jas']
WARNING: vals wrong length: ('jasu!', u'10', u'0184') => [u'jas']
WARNING: vals wrong length: ('jasu!', u'10', u'0243') => [u'jas']
WARNING: vals wrong length: ('jAgf', u'02', u'0067') => [u'jAgf']
WARNING: vals wrong length: ('ji', u'01', u'0642') => [u'ji']
WARNING: vals wrong length: ('ji', u'01', u'1096') => [u'ji']
WARNING: vals wrong length: ('ji', u'10', u'0324') => [u'ji']
WARNING: vals wrong length: ('jimu!', u'01', u'0544') => [u'jim']
WARNING: vals wrong length: ('jiri', u'05', u'0035') => [u'jiri']
WARNING: vals wrong length: ('jivi!', u'01', u'0678') => [u'jinv']
WARNING: vals wrong length: ('jizu!', u'01', u'0793') => [u'jiz']
WARNING: vals wrong length: ('jIva!', u'01', u'0643') => [u'jIv']
WARNING: vals wrong length: ('ju', u'01', u'1110') => [u'ju']
WARNING: vals wrong length: ('jugi!', u'01', u'0176') => [u'juNg']
WARNING: vals wrong length: ('juN', u'01', u'1098') => [u'ju']
WARNING: vals wrong length: ('juci!', u'10', u'0325') => [u'juYc']
WARNING: vals wrong length: ('juwa!', u'06', u'0107') => [u'juw']
WARNING: vals wrong length: ('juqa!', u'06', u'0051') => [u'juq']
WARNING: vals wrong length: ('juqa!', u'06', u'0106') => [u'juq']
WARNING: vals wrong length: ('juqa!', u'10', u'0148') => [u'juq']
WARNING: vals wrong length: ('jutf!', u'01', u'0032') => [u'jut']
WARNING: vals wrong length: ('juna!', u'06', u'0052') => [u'jun']
WARNING: vals wrong length: ('juza!', u'10', u'0371') => [u'juz']
WARNING: vals wrong length: ('juzI!', u'06', u'0008') => [u'juz']
WARNING: vals wrong length: ('jUrI!', u'04', u'0051') => [u'jUr']
WARNING: vals wrong length: ('jUza!', u'01', u'0776') => [u'jUz']
WARNING: vals wrong length: ('jfBi!', u'01', u'0454') => [u'jfmB']
WARNING: vals wrong length: ('jF', u'09', u'0027') => [u'jF']
WARNING: vals wrong length: ('jF', u'10', u'0346') => [u'jF']
WARNING: vals wrong length: ('jFz', u'04', u'0025') => [u'jF']
WARNING: vals wrong length: ('jezf!', u'01', u'0703') => [u'jez']
WARNING: vals wrong length: ('jehf!', u'01', u'0731') => [u'jeh']
WARNING: vals wrong length: ('jE', u'01', u'1062') => [u'jE']
WARNING: vals wrong length: ('jYapa!', u'10', u'0118') => [u'jYap']
WARNING: vals wrong length: ('jYA', u'09', u'0043') => [u'jYA']
WARNING: vals wrong length: ('jYA', u'10', u'0258') => [u'jYA']
WARNING: vals wrong length: ('jyA', u'09', u'0034') => [u'jyA']
WARNING: vals wrong length: ('jyuN', u'01', u'1109') => [u'jyu']
WARNING: vals wrong length: ('jyuti!r', u'01', u'0043') => [u'jyut']
WARNING: vals wrong length: ('jri', u'01', u'1097') => [u'jri']
WARNING: vals wrong length: ('jri', u'10', u'0347') => [u'jri']
WARNING: vals wrong length: ('jvara!', u'01', u'0885') => [u'jvar']
WARNING: vals wrong length: ('jvala!', u'01', u'0916') => [u'jval']
WARNING: vals wrong length: ('jvala!', u'01', u'0965') => [u'jval']
WARNING: vals wrong length: ('Jawa!', u'01', u'0343') => [u'Jaw']
WARNING: vals wrong length: ('Jamu!', u'01', u'0543') => [u'Jam']
WARNING: vals wrong length: ('JarJa!', u'06', u'0020') => [u'JarJ']
WARNING: vals wrong length: ('Jartsa!', u'01', u'0815') => [u'Jarts']
WARNING: vals wrong length: ('Jaza!', u'01', u'0785') => [u'Jaz']
WARNING: vals wrong length: ('Jaza!', u'01', u'1036') => [u'Jaz']
WARNING: vals wrong length: ('JF', u'09', u'0028') => [u'JF']
WARNING: vals wrong length: ('JFz', u'04', u'0026') => [u'JF']
WARNING: vals wrong length: ('YiinDI!', u'07', u'0011') => [u'inD']
WARNING: vals wrong length: ('YikzvidA!', u'01', u'0846') => [u'kzvid']
WARNING: vals wrong length: ('YikzvidA!', u'01', u'1133') => [u'kzvid']
WARNING: vals wrong length: ('YikzvidA!', u'04', u'0159') => [u'kzvid']
WARNING: vals wrong length: ('Yitfza!', u'04', u'0141') => [u'tfz']
WARNING: vals wrong length: ('YitvarA!', u'01', u'0884') => [u'tvar']
WARNING: vals wrong length: ('YiDfzA!', u'05', u'0025') => [u'Dfz']
WARNING: vals wrong length: ('YiPalA!', u'01', u'0594') => [u'Pal']
WARNING: vals wrong length: ('YiBI', u'03', u'0002') => [u'BI']
WARNING: vals wrong length: ('YimidA!', u'01', u'0844') => [u'mid']
WARNING: vals wrong length: ('YimidA!', u'04', u'0158') => [u'mid']
WARNING: vals wrong length: ('Yizvapa!', u'02', u'0063') => [u'svap']
WARNING: vals wrong length: ('YizvidA!', u'01', u'0845') => [u'svid']
WARNING: vals wrong length: ('waki!', u'10', u'0135') => [u'waNk']
WARNING: vals wrong length: ('wala!', u'01', u'0968') => [u'wal']
WARNING: vals wrong length: ('wikf!', u'01', u'0108') => [u'wik']
WARNING: vals wrong length: ('wIkf!', u'01', u'0109') => [u'wIk']
WARNING: vals wrong length: ('wuo!Svi', u'01', u'1165') => [u'Svi']
WARNING: vals wrong length: ('wuo!sPUrjA!', u'01', u'0268') => [u'sPUrj']
WARNING: vals wrong length: ('wukzu', u'02', u'0031') => [u'kzu']
WARNING: vals wrong length: ('wudu', u'05', u'0011') => [u'du']
WARNING: vals wrong length: ('wunadi!', u'01', u'0070') => [u'nand']
WARNING: vals wrong length: ('wuBrAjf!', u'01', u'0205') => [u'BrAj']
WARNING: vals wrong length: ('wuBrASf!', u'01', u'0958') => [u'BrAS']
WARNING: vals wrong length: ('wuBlASf!', u'01', u'0959') => [u'BlAS']
WARNING: vals wrong length: ('wumasjo!', u'06', u'0151') => [u'masj']
WARNING: vals wrong length: ('wuyAcf!', u'01', u'1001') => [u'yAc']
WARNING: vals wrong length: ('wuvama!', u'01', u'0984') => [u'vam']
WARNING: vals wrong length: ('wuvepf!', u'01', u'0425') => [u'vep']
WARNING: vals wrong length: ('wvala!', u'01', u'0969') => [u'wval']
WARNING: vals wrong length: ('qapa!', u'10', u'0196') => [u'qap']
WARNING: vals wrong length: ('qipa!', u'04', u'0145') => [u'qip']
WARNING: vals wrong length: ('qipa!', u'06', u'0098') => [u'qip']
WARNING: vals wrong length: ('qipa!', u'10', u'0189') => [u'qip']
WARNING: vals wrong length: ('qipa!', u'10', u'0197') => [u'qip']
WARNING: vals wrong length: ('qIN', u'01', u'1123') => [u'qI']
WARNING: vals wrong length: ('qIN', u'04', u'0030') => [u'qI']
WARNING: vals wrong length: ('qukfY', u'08', u'0010') => [u'kf']
WARNING: vals wrong length: ('qukrIY', u'09', u'0001') => [u'krI']
WARNING: vals wrong length: ('qudAY', u'03', u'0010') => [u'dA']
WARNING: vals wrong length: ('quDAY', u'03', u'0011') => [u'DA']
WARNING: vals wrong length: ('qupaca!z', u'01', u'1151') => [u'pac']
WARNING: vals wrong length: ('quBfY', u'03', u'0006') => [u'Bf']
WARNING: vals wrong length: ('qumiY', u'05', u'0004') => [u'mi']
WARNING: vals wrong length: ('qulaBa!z', u'01', u'1130') => [u'laB']
WARNING: vals wrong length: ('quvapa!', u'01', u'1158') => [u'vap']
WARNING: vals wrong length: ('QOkf!', u'01', u'0103') => [u'QOk']
WARNING: vals wrong length: ('Rakza!', u'01', u'0752') => [u'nakz']
WARNING: vals wrong length: ('RaKa!', u'01', u'0142') => [u'naK']
WARNING: vals wrong length: ('RaKi!', u'01', u'0143') => [u'naNK']
WARNING: vals wrong length: ('Rawa!', u'01', u'0347') => [u'naw']
